,userIdNo,contents,incitement,hate
2909,Z9rr,보편적 사회질서를 무시하는 인권위는 인권에 대한 인식을 바로 가지고 똑바로 해석하시라!!~~ 좋아할 권리도 있지만 싫어할 권리도 당연히 존중되어야 하지 않나!!,0,0
2910,6hqoZ,국힘은 때리지도 않았는데 지들혼자 무너지네. ㅎㅎ 민주당이 대한민국 보수다. 이제 패미당 말고 진짜 진보당이 나와야한다!,0,0
2911,1hdEG,국힘당 정권잡을 기회를 윤석열이 들어와 이렇게 저질러버리네ㅋㅋ  이정도면 민주당 스파이 아니냐,0,0
2912,9azUZ,두눈 크게뜨고 부정선거 감시 합시다..,0,0
2913,1678w,희룡이가 먈하면  믿겠는데 배신자 유승민 은 믿지 않는다 내가 싫은 석열이   힘내거라 배신자는 영원히 생각하지 않는다,0,0
2914,21sDr,겁나 정확하네. ㄷㄷㄷ,0,0
2915,6bvxP,그냥 잘못한것은 잘못했다고하면 되지 무슨 변병이 많은지.....,0,0
2916,7rA0N,미친...이런 비리도 공동으로 묻히게 하냐...!! 추씨할매하고나 손잡고  씨부려라...!!,0,1
2917,2RUt8,아바타 ㅉㅉ,0,0
2918,1Dq1r,ㅋㅋㅋㅋㅋ 아놔 언제까지 어깨춤을 추게  할꺼야~~,0,0
2919,4ibt0,재미있게 하려고? 참으로 애쓴다 애써. 철면피들,0,0
2920,2H0Gk,"이 놈들아 나라를 말아먹고도 부족하냐 ??..., GSGG 들",0,1
2921,5MCb9,"야도 정신이상자!
국짐당은 왜이케 금치산자들이 많은거지?",0,1
2922,2pSuK,형수 쌍욕 이재명이 표현의 자유에도 한계가 있다는 얘기를 하니 믿음이 안가네요ᆢ,0,0
2923,1axrm,저런 상황인데도 상대 당 욕하면거 핏대 세우는거 보면 진짜 국민을 얼마나 개돼지로 보는건지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
2924,14KmT,준표야! 말은 제대로 해라~~ 명악한게 아니고 준비된  유능한 후보라고~~,0,0
2925,3ezoO,이재명이 되면? ? ?,0,0
2926,8iRKZ,언론들 이재명 관련 비리는 기를 쓰고 보도 안함 ㅋㅋㅋ 디지털타임스 욕본다 ㅋㅋㅋ,0,0
2927,1drJo,"윤 자신이 조 국에게 말한 것 처럼... 가족은 공동체다... 자기 주둥이로 말한 것을 부정하고, 거짓으로 일관하는 자는 믿을 수가 없다...",0,0
2928,1oQ6r,이재명이 정의당보다  더  왼쪽에 있는데 정의당을  왜  찍겠나  사퇴가 답,0,0
2929,m28M,널렸는데 먼 사과? 맞는 말이지,0,0
2930,SyNB,여론조사 그만해..짱나...,0,0
2931,1g2yg,낙엽이 이젠 하다하다 일베 위장당원들 표받아서 당 후보 하고싶냐? 어디까지 갈거냐 진짜,0,0
2932,4r7PN,전라도에  구걸하는    인간,0,0
2933,2uR7L,20  30  40  지지율 3프로 9프로 8프로 윤석열 국힘후보자체만으로 창피하다,0,0
2934,3n6Ip,넞짝 뻔뻔한 쓰레기들~~김건희가 이력서좀 부풀린게 뭐가 그렇게 대단한 일이냐?,0,1
2935,6OxxZ,지지하는 것들이 미친거지,0,0
2936,2Zc6x,네거티브에 신물이 날 정도였는데 간만에 분위기 훈훈하네요.,0,0
2937,1HiBA,기레기들아.고만좀해라.본.부.장.비리나기사좀내라~,0,1
2938,3Re2N,이재명이하고 국민경선 해라,0,0
2939,1s9IA,윤짜장아 이제 빵으로,0,1
2940,4ehPU,음식이나 주서 드시고 맛이나 평가하세요 정치판 기웃거리지 말고,0,0
2941,cNWM4,윤석열 조만간 하나 하나 털린다 장모 처 본인 관련 소환 기소도 될텐데  어쩌냐,0,0
2942,5rgOw,좋은 칼럼이네요,0,0
2943,17OfC,ㅋㅋㅋㅋ와 토론에서 얼타는데도 뽑아주는것 보면 우리나라 개빡대가리 진짜 많다ㅋㅋㅋ문 대통령도 자꾸 실무자 드립쳐서 별로였는데 세상에 토론안되는 9수라니ㄷㄷ,0,1
2944,Ga42,4.15부정선거로 재미 본 여당이 지금 여론 조작 중,0,0
2945,tXQg,요즘 마누라 신상터는게 유행이냐?  여야를 떠나  적당히좀 하자.   권력잡으려 싸움질만하는 인간들.,0,0
2946,kb90,국짐당 명신땜시 쪽팔려  디지는  날 ㅋ,0,1
2947,2OH5O,살모사같은 할배 그만 좀 들어가쇼 나이 쳐드시구 나이값도 못하구 살아온 인생이 불쌍해질라 한다,0,1
2948,zekW,이재명 윤석열  싫다 ㅠㅠ,0,0
2949,213LV,"에구구  쪽팔려 도저히   다이다이로 능력도  자질도
   안되니  집단 
 다구리 전략/  윤석렬  안철수 많이 부족한  피래미끼리
   편먹고  해보게  그래서 된 정권
  저 ㅅ 밥  아사리들의  나눠먹기",0,1
2950,3jHi9,에휴,0,0
2951,5v3tk,늘 반복이다. 다음 들어갈 사람 누구?,0,0
2952,4u5Wg,좌빨  전라도당을 못 벗어남,0,1
2953,58frP,제1야당이 빠진 통합은 국민을 우롱하는 기만적인 속임 국민을 분열하는 더러운 정치다.,0,0
2954,1MiGb,근데 대체 왜 북한에서 우리나라 대선후표두고 사퇴하라 마라 하는거임? 조선 청나라 관계도 아니고 대한민국의 상왕은 북한임??,0,0
2955,2cn5o,스파 윤석열 깔것 없나 찾다가 나오기 전에 그거 공부하고 나왔으면서 잘난 체 하고 있어.  짜달시리 대구리에 든 것도 없음시로,0,1
2956,4yW0h,소고기도둑이 영부인,0,0
2957,c6aPJ,철수는그많은재산을가지고대통까지될려고 ㅋㅋㅋ욕심이과하면화를부른다 ㅋㅋ,0,0
2958,3S9Cm,나두 방송보고 김건희 좋와 졌다 윤 석열 지지 합니다.,0,0
2959,2neGy,저 모지리가 누굴  심판한다고 설레발???  먼저  니 처.장모나 심판하고 나와라,0,0
2960,1V1uf,그럼 자영업자들은 쉬워서 영업을 제한당했나? 정부가 강제로 제한해 놓고서 그마저도 보상도 100% 안하고 인원제한에 시간제한에 너네가 제한한 탓에 많은 사람들이 힘든 시간을 보냈는데 참나..,0,0
2961,30CIO,"종민이가   국개의원하며서  처음으로  올바른소리하는구나
  강하게  쭉~~~",0,0
2962,4Ixdl,저딴것이~후보라니~아주~오색찬란하군~저러기도~힘든데~나라가~망쪼~,0,1
2963,1a9WA,국힘...국민들은 믿을 당이 없다...우째 한국은 죄 4류 정치판만...,0,0
2964,1WMM,어차피 또 진위 잘못 전달 정치 공세 멈춰라 조중동이 피의 쉴드 쳐주겠지뭐 ㅋㅋㅋ,0,0
2965,6wNqt,진짜 단일화가 필요한 때는 지금이다ㆍ 안철수가 만약 잘난척 단일화 안하면 역사의 죄인이 될 것이다ㆍ 정치 생명뿐 아니라 한국에서 살지도 못할 것이다ㆍ대신 국힘도 많이 내주고 자존심도 세워줘라 ㆍ,0,0
2966,aYvzG,댓글이 왜이렇게 질떨어지나 했더니..아하...조중동ㅋㅋ,0,0
2967,2L5Hw,사기꾼 범죄자 벌러지가 머라고 씨부리냐.    대장동 시선 다른데 돌리력고 헛소리 졸라 씨부리네,0,1
2968,1rmsC,OOO 니가 없으면 윤은 더잘한다 새로 시작해라 민주당도 진짜 비열하다 서울대법대라온 사람이다 니보다 못할건 또뭐냐 프레임 역겹다,0,1
2969,8xGra,"대장동비리관련 검찰총장이 직접심문하는장면이 나오겠네?,,,,ㅋㅋㅋ",0,0
2970,1QZXx,"윤씨말고 홍씨가 대선주자로 나와라
원래는 민주당쪽 지지자인데 이번엔 홍씨를 찍곘다.",0,0
2971,1aVoc,희대의 개소리 “99가지 달라도 정권 교체만 일치하면 함께”,0,0
2972,pA8e,이그 털게 없어 저런걸 터냐   한나라의 여당 대표가....쯪쯫....창피하다 초딩도 안하는짓,0,0
2973,55rsT,소 사진 보고 진짜 천벌받겠구나 생각함… 너무 엽기적이고 미개한 끔찍한 장면이었음,0,0
2974,3NTed,조국ㅋㅋㅋㅋㅋㅋㅋㅋ 언제까지 자기 자신과 싸우려나 ㅋㅋㅋㅋㅋ그러게 트위터 페이스북 적당치하지그랫냐 ㅋㅋㅋㅋㅋㅋ,0,0
2975,9jp7m,"지하철 타고온걸 기자는 미리 알고 찍었겠지?

한마디로 ""쇼""",0,0
2976,1O2mn,어찌 저리 닭년하고 같은지ㅋㅋ 저런게 뭔 대통령 후보냐?,0,1
2977,2aRgV,지금 하는 그 말이 먼지 그 자체임,0,0
2978,16UVy,당신은 갈수록 정신상태가 이상해지네요..뭐만하면 남여를 갈라놓을려는 잡소리만 하시고...남여는 평등한데 무조건 여자라서 당했다는 식의 잡소리는 그만좀하시길~~,0,1
2979,1XZFY,심상정이는 빼고 차라리 허경영이의 행보를 써라,0,0
2980,5vLLQ,씹미필련이 ㅋ,0,1
2981,eryiu,이재명과 민주당은 중국의 하수인들이다,0,1
2982,buggY,이런 조폭 양아치의 주장을 기사로 쓰는거보니 막장이구나,0,1
2983,44Zpp,아아…지나고 나서야 봄인줄 알았읍니다…,0,0
2984,a4gre,성핵관 말하는거냐,0,1
2985,1BxVk,손준성이는  추한미애가 윤석열총장 감시하라고 보낸  사람 아닌가,0,1
2986,1VQ7V,"하태경 예전에 이재용 보고 ""전경련 탈퇴하세요!!"" 이지랄 하던 놈 아닌가? 주접 떨던 그 모습 생생하다! OOO.",0,0
2987,2BOhh,뭘 납득이 안돼? 사람이 죽었는데. 너가 받아들이기 싫은거겠지.,0,0
2988,1p6Ps,"유흥은 그렇고,    재직증명서 가짜직인은 ,?  70곳 압색 수사  신속히  해야지 ㅡㅡㅡ",0,0
2989,2fcVz,광우병 세월호 518 선동질에 당했지만 이젠 절대 안속는다. 더듬어강간당 아웃 !!!!!,0,1
2990,cIdqE,안풍은 계속 상승중,0,0
2991,4U0su,윤석열이야 말로 보수궤멸을 하러온 트로이의 목마구만 이걸 모르네 진짜,0,0
2992,5sCa8,정권교체하고 4차산업으로 미래준비하실분 안후보님 밖에 없습니다!! 저는 저와 우리 아이들의 미래를 위해 끝까지 지지합니다!!안후보님~홧팅입니다!!,0,0
2993,1vE3a,쌍으로 놀구 있네,0,0
2994,bdD2t,성상납받은당대표는사퇴해라.이런개는첨본다,1,1
2995,fO9V,도마뱀 찔리는 게 많나벼,0,0
2996,8uMRl,어쨌든 이재명!!!V,0,0
2997,7D2Et,문재인이 잘못한거 아니여 홍남기 몸빵  ㅋ,0,0
2998,52JTx,얄팍한 꾀를 부리네  다 공천 한다는 것 대구야 무소속 당선되어도 결국은 국짐당으로 들어 갈거잔아,0,0
2999,2rJXI,감옥 영부인?????ㅉㅉㅉ,0,1
3000,10hCz,영빈관 옮긴다는 건희님의 말씀이 바로 공약으로 실현되는 모습을 여러분들께서는 보고계십니다ㅋㅋ,0,0
3001,V51j,건보재정 파탄 원흉 1순위 : 문재인케어 ㅋㅋㅋㅋ,0,0
3002,462vi,당신 개인 사비로 주시면 감사히 받겠습니다,0,0
3003,2V5nf,셋이 해라 빠진놈만 ㄷㅅ되게,0,0
3004,3lf4t,보도  안된 것은 KBS가 보도 해라.,0,0
3005,4B6gX,"사회자가 '네, 시작해주시면 감사하겠습니다.' 이미 안내를 했는데 안내를 기다렸다는 건 뭔 소리임?",0,0
3006,2Yy0T,어떤 캠프에도 속하지 않았는데 왜 야당 주자에 타격을 주려고하는 민주당의 목적과 일치하냐? 그리고 고발장을 지난 총선 4월에 획득했는데 그때 즉각적으로 제보 안하고 왜 지금 대선에서 제보하냐? 국민의힘 당직자라고 보기 힘들고 국민의힘 당직자를 위장한 민주당 스파이다. 김웅이 텔레그램방을 폭파하라고 했는데 왜 폭파 안하고 자료를 가지고 있었을까? 나중에활용하려는 의도가 있었네. 떳떳하면 메이저 언론에 제보하지 왜 처음 듣는 언론사에 제보하나? 너의 뒤에 보이지않는 손이 조종하네,0,0
3007,khxb,할배요~.왜 홍카가 과거에 할배.구속 시켜서.원한 있어서 그러는.거요? 뒷끝 작렬이구만,0,1
3008,19QrX,스펙 좋고도 코피쏟고도 취업안되는 젊은세대가 얼마나많은데 전과4범에 코피좀 쏟았다고 징징대지마라,0,1
3009,oB3P,"우리나라언론이 사망했군아...이런걸 보도하면서 석열이 가짜부동시로 병역면탈, 김건희 주가조작은 보도도 안하냐....야 이렇게 대통령만들어서 나라 망치는걸 국민들이 감수해야하나....기자들이 썩었네.",0,1
3010,tVgL,"현재의.견검놈들을
믿으라고.
이놈들을믿을바에.
조선인민공화국
검찰을믿지.
일본검찰을본받아라.
이썩은견검놈들아
국민의손으로이무리들소각처리합시다.",1,1
3011,1ZSXu,25만원같은 소리 하지 말고 25년동안 감옥갈준비나 해라,0,0
3012,2sE9V,쥴리가 한 얘기부터 해명을 하던지 쥴리를 고발해라 이 자슥아!!!쥴리가 기자한테 너한테 연락해놓는데쟎아~~~!!억울하면 쥴리부터 고발하고 다음에 송영길 고발하는게 순서아니냐??그다음엔 쥴니랑 통화내역 까보면 되는거고~~직장상사 마누라하고 그렇게 많은통화한거면 대부분이 의심하쟎니???너네 검찰들도 사건 터지면 그런것부터 의심안하냐???니는 의심하면 안되고 남은 무조건 의심하냐? 이 더러운 놈아!!!,0,1
3013,4UfMc,너가 조롱했잖아 ᆢ너가 올린 우크라이나 귤사진 보고 외신들이 난리하고 있다 ᆢ한국대선보수1위후보가 전쟁이 장난이냐 며 어떤생각인지 이해가 안된단다 ᆢ해외에서 뉴스에서 개망신 ᆢ,0,1
3014,1ueY,내가 왕이될 상인가! ? ㅋㅋㅋ.  밥상치아라,0,0
3015,1ajV3,"단교, 전쟁 생각하고 중국, 북한한테 강하게 가자.",1,1
3016,AimY,ㅋㅋ 말도 안되는거로 몇번 성공하니 이제는 거기에 빠졌네 ㅋㅋ 열심히 해라 ㅋㅋ 그리고 니네 문응왕은 해외여행가서 수행원들은 코로나 단체로 걸리고.. 혼밥하고 왔던데.. 이런시국에 해외여행이나가는 문응왕이나 욕해라 ㅋㅋ,0,1
3017,Q1HQ,"본인 정책과실인데, 너무 뻔뻔하네요..",0,0
3018,23dxE,속 없는 이낙연,0,0
3019,2Ia1,"홍준표, 넌 여지까지 뭐 했니? 온갖 것을 누리면서 행동은 없이 그 잘난 입으로 험한 말밖에 더 질러대지 않았냐? 구태여, 이제 그만 네 과오를 참회하며 물러나라.",0,0
3020,6634M,또또 거짓말하네,0,0
3021,5zu4d,보험사기단 놈들 하는 짓거리랑 묘하게 겹쳐지네???? ㅎㅎ,0,0
3022,gKz6,윤석열후보님 이번마지막임니다 더이상 물러서지마시고 김종인.이준석 두넘들 치고가세요 이준석넘 2030표 걱정하지마세요 허울쁜임니다,0,1
3023,5tmTj,소시오재명,0,1
3024,8cHO,청와대 눈치게임~누구에게 훗날을 의탁해야 무사할까??,0,0
3025,7Mcl1,윤석열 진짜 무서운사람  국힘당은 검사판사당  윤석열이 대통령되면  검판새가 나라 운영하고 반댑션사람 먼지까지 털털 털어서 구속할거같다는 생각이 드는데!!!,0,1
3026,d4yol,국격좀올리자  ! 대선후보가 패륜쌍욕쟁이  온갖사칭전문가 전과4범이 뭐냐! 에라이,0,1
3027,2h5T1,응 안돼,0,0
3028,2HWM2,전쟁이 발발하면 북한은 잃을게 없으나 우리는 너무나 많은 것을 잃습니다.  한반도 평화가 중요한 이유 입니다.,0,0
3029,3eS4b,Kbs보지도  않는채널이지만 이경 그리고kbs  같은똘이구나,0,0
3030,3ihaw,(윤석렬이 또는 측근들이....여기 네이버 내 댓글을 본 모양이다.......내 댓글 안지워!.....늘 말햇다...대통령은 나무보다 숲을 보는 거라고....그 예를 전두환의 호방함을 예로 들었다......근데 이것을 말 그대로 옮기듯 윤석렬이 말햇구나...............근데 난 전두환은 나쁘게 대통령되었고 비판많이햇다....근데 윤석렬은 내 뜻과 같은 말을 했는데...저렇게 미련하게 오해 받을 짓을 하는지 도대체 이해가 안간다.)......저런자가 어떻게 검찰총장을 햇는지 한심하다.,0,0
3031,2cioG,설레발 치고다니더니  꼴조타    폐경궁,0,1
3032,2Fz5P,사채업자한테 500받앗다지?,0,0
3033,1kznL,윤석렬이 구라 잘치네,0,0
3034,2Bo23,재명이 빵셔틀이네.OOO,0,0
3035,MvNq,26% : 39%로 정권교체한다는 얘기를 어렵게 써놨네...,0,0
3036,26Vax,이재명 후보사퇴만이 답이다.,0,0
3037,4llIc,문재인이 워낙 개판을 쳐놔서 본선이 오히려 쉬울 듯,0,0
3038,9ILdI,이죄명 마누라보단 낫다,0,1
3039,4bGMM,"조직표는확장성이없다,국민힘대선패배다",0,0
3040,3z50K,시민운동? 조폭살리기운동 아니고?,0,0
3041,crwh9,"반중발언 후 중국에 사과 이GRㅋㅋㅋ 민주당 프레임도 슬슬 낡아가는구나, 중공한테 머가리 굽히는건 느그 민주당이겠지ㅋㅋㅋ",0,1
3042,2itJf,윤석열 은 상식밖에 행동만 해놓고 상식으로 봐달라 ??   묵시적 청탁 경제공동체 이게 상식이긴 하고 전무후무 한일아니냐  니는 역사 교과서에 남을 인물이다,0,0
